"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R480","2020-02-03 00:00:00","57.000","0.000","0.000","17.000","0.650","1015.000","","0.000","-99.000","-99.000","-99.000","26.000","","11.900",""
"C0X300","2020-02-03 00:00:00","70.000","0.000","0.000","14.300","0.890","1013.500","","0.000","-99.000","-99.000","-99.000","23.500","","8.300",""
"C0U970","2020-02-03 00:00:00","7.000","250.000","0.900","16.300","0.810","1023.300","","0.000","-99.000","-99.000","-99.000","19.700","","11.400",""
"C0R340","2020-02-03 00:00:00","230.000","28.000","0.600","14.000","0.980","995.200","","0.000","-99.000","-99.000","-99.000","23.300","","12.000",""
"C0M750","2020-02-03 00:00:00","10.000","14.000","2.300","15.700","0.860","1020.600","","0.000","-99.000","-99.000","-99.000","20.400","","11.200",""
"C0I110","2020-02-03 00:00:00","161.000","104.000","0.500","15.000","0.820","1004.000","","0.000","-99.000","-99.000","-99.000","22.900","","9.700",""
"C0V370","2020-02-03 00:00:00","74.000","0.000","0.000","12.500","0.960","1013.700","","0.000","-99.000","-99.000","-99.000","25.000","","8.200",""
"C0C690","2020-02-03 00:00:00","242.000","122.000","0.400","14.500","0.720","994.100","","0.000","-99.000","-99.000","-99.000","19.500","","11.600",""
"C0A540","2020-02-03 00:00:00","401.000","0.000","0.000","12.700","0.960","975.400","","0.000","-99.000","-99.000","-99.000","18.200","","7.000",""
"C0SA60","2020-02-03 00:00:00","6.000","316.000","2.000","16.900","0.730","1021.200","","0.000","-99.000","-99.000","-99.000","23.400","","12.600",""
"C0H950","2020-02-03 00:00:00","192.000","0.000","0.000","13.200","0.950","1000.400","","0.000","-99.000","-99.000","-99.000","23.000","","7.200",""
"C0O960","2020-02-03 00:00:00","112.000","42.000","1.100","14.500","0.850","1008.400","","0.000","-99.000","-99.000","-99.000","24.000","","10.800",""
"C0E880","2020-02-03 00:00:00","507.000","57.000","2.000","13.600","0.860","963.500","","0.000","-99.000","-99.000","-99.000","19.600","","10.600",""
"C0AH10","2020-02-03 00:00:00","30.000","160.000","1.900","16.700","0.810","-99.000","","0.000","-99.000","-99.000","-99.000","22.300","","13.000",""
"C0R680","2020-02-03 00:00:00","13.000","18.000","1.800","19.700","0.730","1020.500","","0.000","-99.000","-99.000","-99.000","22.100","","17.900",""
"C0X210","2020-02-03 00:00:00","38.000","344.000","0.700","16.500","0.860","1015.600","","0.000","-99.000","-99.000","-99.000","23.000","","9.200",""
"C0D430","2020-02-03 00:00:00","87.000","0.000","0.000","12.300","0.970","1011.800","","0.000","-99.000","-99.000","-99.000","21.700","","6.000",""
"C0AD30","2020-02-03 00:00:00","20.000","0.000","0.100","17.400","0.710","1018.100","","0.000","-99.000","-99.000","-99.000","22.200","","14.100",""
"C0R240","2020-02-03 00:00:00","87.000","0.000","0.100","13.600","0.730","1010.900","","0.000","-99.000","-99.000","-99.000","26.900","","10.200",""
"C0AI30","2020-02-03 00:00:00","26.000","211.000","1.100","17.000","0.810","1020.600","","0.000","-99.000","-99.000","-99.000","21.600","","14.200",""
"C0U960","2020-02-03 00:00:00","1885.000","360.000","1.800","3.100","1.000","818.300","","0.000","-99.000","-99.000","-99.000","9.600","","-0.300",""
"C0T9E0","2020-02-03 00:00:00","415.000","0.000","0.000","14.200","0.810","975.900","","0.000","-99.000","-99.000","-99.000","18.100","","10.800",""
"C0D550","2020-02-03 00:00:00","1956.000","163.000","0.600","6.100","0.580","814.400","","0.000","-99.000","-99.000","-99.000","11.600","","4.400",""
"C0C630","2020-02-03 00:00:00","209.000","226.000","1.000","14.100","0.810","998.600","","0.000","-99.000","-99.000","-99.000","20.400","","9.200",""
"C0AC70","2020-02-03 00:00:00","71.000","0.000","0.000","16.600","0.750","1014.100","","0.000","-99.000","-99.000","-99.000","21.900","","13.100",""
"CM0130","2020-02-03 00:00:00","11.000","4.000","2.300","17.300","0.740","1021.300","","0.000","-99.000","-99.000","-99.000","19.800","","12.900",""
"C0R670","2020-02-03 00:00:00","26.000","52.000","1.000","19.300","0.700","1019.700","","0.000","-99.000","-99.000","-99.000","23.900","","17.900",""
"C0X120","2020-02-03 00:00:00","28.000","358.000","2.100","16.200","0.880","1019.700","","0.000","-99.000","-99.000","-99.000","22.800","","12.000",""
"C0R100","2020-02-03 00:00:00","1006.000","0.000","0.200","11.000","0.600","909.000","","0.000","-99.000","-99.000","-99.000","18.300","","8.000",""
"C0C700","2020-02-03 00:00:00","151.000","124.000","0.500","15.700","0.730","1005.400","","0.000","-99.000","-99.000","-99.000","20.300","","12.300",""
"C0W130","2020-02-03 00:00:00","18.000","22.000","4.300","17.200","0.760","1018.800","","0.000","-99.000","-99.000","-99.000","19.400","","16.100",""
"C0F9R0","2020-02-03 00:00:00","20.000","0.000","0.200","15.900","0.980","1021.100","","0.000","-99.000","-99.000","-99.000","20.300","","9.900",""
"C0V660","2020-02-03 00:00:00","25.000","0.000","0.200","16.700","0.790","1019.700","","0.000","-99.000","-99.000","-99.000","24.700","","12.700",""
"C0G780","2020-02-03 00:00:00","27.000","12.000","1.200","16.400","0.800","1018.900","","0.000","-99.000","-99.000","-99.000","21.400","","11.200",""
"C0C590","2020-02-03 00:00:00","72.000","165.000","0.300","13.700","0.890","1013.600","","0.000","-99.000","-99.000","-99.000","20.900","","11.300",""
"C0M790","2020-02-03 00:00:00","15.000","7.000","1.300","15.700","0.800","1019.000","","0.000","-99.000","-99.000","-99.000","23.200","","10.400",""
"C0R130","2020-02-03 00:00:00","1040.000","0.000","0.000","12.300","0.480","902.900","","0.000","-99.000","-99.000","-99.000","21.900","","8.700",""
"C0AH30","2020-02-03 00:00:00","755.000","149.000","4.500","13.200","0.990","936.700","","0.000","-99.000","-99.000","-99.000","16.300","","9.400",""
"C0X170","2020-02-03 00:00:00","50.000","55.000","1.000","14.500","0.920","1015.200","","0.000","-99.000","-99.000","-99.000","23.900","","10.500",""
"C0K291","2020-02-03 00:00:00","8.000","4.000","2.400","15.700","0.870","1021.200","","0.000","-99.000","-99.000","-99.000","20.800","","10.600",""
"C0D480","2020-02-03 00:00:00","223.000","0.000","0.000","12.800","0.920","995.800","","0.000","-99.000","-99.000","-99.000","23.100","","9.100",""
"C0F0C0","2020-02-03 00:00:00","983.000","0.000","0.000","12.100","0.550","910.700","","0.000","-99.000","-99.000","-99.000","18.700","","8.600",""
"C0U860","2020-02-03 00:00:00","5.000","295.000","0.400","16.200","0.830","1022.600","","0.000","-99.000","-99.000","-99.000","21.500","","11.400",""
"C0UA50","2020-02-03 00:00:00","808.000","0.000","0.000","11.000","0.990","930.900","","0.000","-99.000","-99.000","-99.000","14.200","","7.700",""
"C0T960","2020-02-03 00:00:00","120.000","184.000","0.400","12.900","0.990","1008.900","","0.000","-99.000","-99.000","-99.000","21.100","","7.200",""
"C0SA80","2020-02-03 00:00:00","136.000","264.000","0.500","14.600","0.910","1007.000","","0.000","-99.000","-99.000","-99.000","20.800","","11.200",""
"C0E780","2020-02-03 00:00:00","160.000","113.000","0.500","14.100","0.890","1004.200","","0.000","-99.000","-99.000","-99.000","21.200","","8.000",""
"C0F9Q0","2020-02-03 00:00:00","149.000","356.000","0.300","15.800","0.760","1004.200","","0.000","-99.000","-99.000","-99.000","21.300","","9.700",""
"C0F9X0","2020-02-03 00:00:00","166.000","11.000","2.800","15.400","0.830","1002.800","","0.000","-99.000","-99.000","-99.000","21.100","","10.600",""
"C0F0D0","2020-02-03 00:00:00","3171.000","151.000","2.700","-2.400","0.990","697.500","","0.000","-99.000","-99.000","-99.000","5.600","","-4.400",""
"C0S730","2020-02-03 00:00:00","110.000","90.000","1.500","18.500","0.720","1009.800","","3.000","-99.000","-99.000","-99.000","21.000","","15.700",""
"C0C650","2020-02-03 00:00:00","208.000","175.000","0.500","13.300","0.840","998.200","","0.000","-99.000","-99.000","-99.000","19.100","","8.500",""
"C0R600","2020-02-03 00:00:00","766.000","0.000","0.000","15.100","0.720","933.800","","0.000","-99.000","-99.000","-99.000","20.200","","13.700",""
"C0Z320","2020-02-03 00:00:00","646.000","0.000","0.000","11.300","0.970","948.400","","0.000","-99.000","-99.000","-99.000","18.900","","6.100",""
"C0V210","2020-02-03 00:00:00","734.000","0.000","0.000","11.600","0.740","939.700","","0.000","-99.000","-99.000","-99.000","22.500","","6.400",""
"C0K240","2020-02-03 00:00:00","1132.000","319.000","1.300","10.600","0.780","897.700","","0.000","-99.000","-99.000","-99.000","17.400","","8.200",""
"C0M520","2020-02-03 00:00:00","15.000","18.000","2.400","15.300","0.860","1019.600","","0.000","-99.000","-99.000","-99.000","22.600","","9.600",""
"C0A530","2020-02-03 00:00:00","300.000","0.000","0.100","-99.000","0.990","987.800","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0E820","2020-02-03 00:00:00","220.000","181.000","0.500","12.400","0.890","997.500","","0.000","-99.000","-99.000","-99.000","19.500","","6.300",""
"C0K450","2020-02-03 00:00:00","35.000","350.000","3.200","15.800","0.800","1017.100","","0.000","-99.000","-99.000","-99.000","22.500","","10.200",""
"C0G760","2020-02-03 00:00:00","53.000","49.000","0.800","15.200","0.990","1018.600","","0.000","-99.000","-99.000","-99.000","23.100","","8.800",""
"CM0120","2020-02-03 00:00:00","4.000","42.000","3.700","17.500","0.750","1021.500","","0.000","-99.000","-99.000","-99.000","19.900","","11.400",""
"C0Z290","2020-02-03 00:00:00","946.000","0.000","0.000","11.100","0.930","916.100","","0.000","-99.000","-99.000","-99.000","14.500","","7.300",""
"C0V680","2020-02-03 00:00:00","40.000","0.000","0.000","16.300","0.790","1016.600","","0.000","-99.000","-99.000","-99.000","24.300","","12.200",""
"C0F9U0","2020-02-03 00:00:00","74.000","34.000","1.800","17.400","0.710","1013.300","","0.000","-99.000","-99.000","-99.000","22.800","","11.900",""
"C0AI10","2020-02-03 00:00:00","76.000","173.000","0.700","15.000","0.910","1013.300","","0.000","-99.000","-99.000","-99.000","22.000","","10.000",""
"C0V530","2020-02-03 00:00:00","34.000","61.000","1.000","14.700","0.990","1017.300","","0.000","-99.000","-99.000","-99.000","23.800","","10.200",""
"C0R550","2020-02-03 00:00:00","38.000","28.000","1.300","15.500","0.760","1017.900","","0.000","-99.000","-99.000","-99.000","25.700","","10.800",""
"C0F9L0","2020-02-03 00:00:00","253.000","59.000","1.700","15.600","0.780","992.400","","0.000","-99.000","-99.000","-99.000","21.300","","10.700",""
"C0A950","2020-02-03 00:00:00","60.000","160.000","0.400","17.800","0.710","1015.800","","0.000","-99.000","-99.000","-99.000","18.300","","15.200",""
"C0R160","2020-02-03 00:00:00","45.000","22.000","1.600","14.800","0.990","1015.700","","0.000","-99.000","-99.000","-99.000","25.300","","10.700",""
"C0F9S0","2020-02-03 00:00:00","43.000","355.000","1.700","16.800","0.740","1017.500","","0.000","-99.000","-99.000","-99.000","22.700","","11.000",""
"C0M820","2020-02-03 00:00:00","980.000","124.000","0.300","11.200","0.690","911.900","","0.000","-99.000","-99.000","-99.000","17.300","","6.500",""
"C0G870","2020-02-03 00:00:00","12.000","24.000","1.600","16.700","0.840","1021.800","","0.000","-99.000","-99.000","-99.000","20.800","","10.100",""
"C0R530","2020-02-03 00:00:00","16.000","30.000","1.500","17.200","0.670","1019.700","","0.000","-99.000","-99.000","-99.000","22.800","","12.800",""
"C0O840","2020-02-03 00:00:00","134.000","312.000","1.200","15.300","0.810","1004.300","","0.000","-99.000","-99.000","-99.000","22.600","","9.900",""
"C0A890","2020-02-03 00:00:00","40.000","0.000","0.000","-99.000","0.980","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0A660","2020-02-03 00:00:00","97.000","0.000","0.000","13.500","0.930","1010.900","","0.000","-99.000","-99.000","-99.000","19.700","","8.900",""
"C0T9H0","2020-02-03 00:00:00","725.000","0.000","0.000","12.100","0.990","940.300","","0.000","-99.000","-99.000","-99.000","20.900","","9.100",""
"C0R270","2020-02-03 00:00:00","51.000","22.000","1.600","16.900","0.860","1014.500","","0.000","-99.000","-99.000","-99.000","24.000","","13.800",""
"C0T9I0","2020-02-03 00:00:00","152.000","220.000","1.800","14.700","0.820","1006.200","","0.000","-99.000","-99.000","-99.000","20.700","","11.800",""
"C0V760","2020-02-03 00:00:00","30.000","57.000","1.200","16.200","0.860","1018.300","","0.000","-99.000","-99.000","-99.000","24.500","","12.000",""
"C0AG90","2020-02-03 00:00:00","25.000","0.000","0.200","16.200","0.800","1020.200","","0.000","-99.000","-99.000","-99.000","23.100","","12.300",""
"C0R570","2020-02-03 00:00:00","37.000","9.000","1.700","16.900","0.710","1016.000","","0.000","-99.000","-99.000","-99.000","25.500","","12.200",""
"C0O900","2020-02-03 00:00:00","9.000","351.000","0.500","16.200","0.990","1020.900","","0.000","-99.000","-99.000","-99.000","23.500","","9.600",""
"C0AD00","2020-02-03 00:00:00","86.000","204.000","0.900","16.300","0.780","1013.100","","0.000","-99.000","-99.000","-99.000","20.300","","13.600",""
"C0V700","2020-02-03 00:00:00","24.000","22.000","0.900","18.100","0.740","1017.900","","0.000","-99.000","-99.000","-99.000","24.100","","15.000",""
"C0AH00","2020-02-03 00:00:00","38.000","0.000","0.000","15.100","0.980","1018.100","","0.000","-99.000","-99.000","-99.000","19.900","","10.800",""
"C0X080","2020-02-03 00:00:00","2.000","8.000","1.400","15.100","0.920","1021.400","","0.000","-99.000","-99.000","-99.000","23.700","","8.000",""
"C0G910","2020-02-03 00:00:00","42.000","2.000","2.000","15.700","0.850","1018.200","","0.000","-99.000","-99.000","-99.000","21.700","","10.200",""
"C0T820","2020-02-03 00:00:00","550.000","0.000","0.000","12.200","0.870","963.700","","0.000","-99.000","-99.000","-99.000","18.000","","7.300",""
"C0S890","2020-02-03 00:00:00","238.000","0.000","0.000","13.600","0.970","998.400","","0.000","-99.000","-99.000","-99.000","21.300","","9.900",""
"C0G840","2020-02-03 00:00:00","32.000","8.000","0.800","15.100","0.900","1017.900","","0.000","-99.000","-99.000","-99.000","23.100","","8.900",""
"C0V710","2020-02-03 00:00:00","34.000","54.000","0.300","18.100","0.710","1017.200","","0.000","-99.000","-99.000","-99.000","23.300","","14.900",""
"C0X140","2020-02-03 00:00:00","17.000","24.000","0.800","16.500","0.860","1019.100","","0.000","-99.000","-99.000","-99.000","24.000","","11.000",""
"C0C680","2020-02-03 00:00:00","228.000","0.000","0.000","15.000","0.770","994.300","","0.000","-99.000","-99.000","-99.000","20.800","","10.900",""
"C0D360","2020-02-03 00:00:00","523.000","0.000","0.000","11.000","0.850","960.800","","0.000","-99.000","-99.000","-99.000","19.400","","7.000",""
"C0C710","2020-02-03 00:00:00","143.000","329.000","0.600","13.000","0.990","1006.800","","0.000","-99.000","-99.000","-99.000","20.900","","6.700",""
"C0Z190","2020-02-03 00:00:00","62.000","318.000","1.200","16.600","0.860","1015.500","","0.000","-99.000","-99.000","-99.000","19.600","","14.600",""
"C0Z020","2020-02-03 00:00:00","211.000","0.000","0.000","14.800","0.990","997.600","","0.000","-99.000","-99.000","-99.000","20.300","","9.000",""
"C0I380","2020-02-03 00:00:00","258.000","0.000","0.000","14.600","0.800","991.300","","0.000","-99.000","-99.000","-99.000","22.900","","11.900",""
"C0D560","2020-02-03 00:00:00","147.000","162.000","0.500","14.100","0.820","1006.100","","0.000","-99.000","-99.000","-99.000","21.100","","9.300",""
"C0Z220","2020-02-03 00:00:00","589.000","266.000","0.900","12.400","0.950","956.500","","0.000","-99.000","-99.000","-99.000","16.400","","8.800",""
"C0R220","2020-02-03 00:00:00","23.000","60.000","1.100","15.700","1.000","1019.200","","0.000","-99.000","-99.000","-99.000","24.900","","11.800",""
"C0A870","2020-02-03 00:00:00","685.000","173.000","0.800","13.500","0.860","941.900","","0.000","-99.000","-99.000","-99.000","16.800","","8.800",""
"C0V670","2020-02-03 00:00:00","20.000","3.000","1.700","17.000","0.750","1019.000","","0.000","-99.000","-99.000","-99.000","23.400","","13.800",""
"C0G770","2020-02-03 00:00:00","15.000","30.000","0.800","17.200","0.830","1020.300","","0.000","-99.000","-99.000","-99.000","21.300","","11.900",""
"C0C540","2020-02-03 00:00:00","46.000","0.000","0.000","15.100","0.820","1017.300","","0.000","-99.000","-99.000","-99.000","21.400","","10.200",""
"C0F9O0","2020-02-03 00:00:00","175.000","59.000","0.600","16.000","0.810","1001.500","","0.000","-99.000","-99.000","-99.000","21.800","","10.500",""
"C0Z230","2020-02-03 00:00:00","31.000","299.000","4.200","16.900","0.700","1020.500","","0.000","-99.000","-99.000","-99.000","19.400","","14.400",""
"C0U900","2020-02-03 00:00:00","63.000","80.000","0.700","15.500","0.890","1017.100","","0.000","-99.000","-99.000","-99.000","19.400","","12.200",""
"C0X200","2020-02-03 00:00:00","61.000","0.000","0.000","13.000","0.990","1014.400","","0.000","-99.000","-99.000","-99.000","23.400","","7.600",""
"C0G640","2020-02-03 00:00:00","17.000","19.000","0.700","16.000","0.880","1022.700","","0.000","-99.000","-99.000","-99.000","21.700","","9.900",""
"C0Z080","2020-02-03 00:00:00","298.000","0.000","0.000","13.600","0.880","988.100","","0.000","-99.000","-99.000","-99.000","21.700","","9.400",""
"C0U770","2020-02-03 00:00:00","5.000","346.000","3.300","16.200","0.790","1022.900","","0.000","-99.000","-99.000","-99.000","20.500","","13.300",""
"C0Z210","2020-02-03 00:00:00","126.000","154.000","0.400","13.600","0.990","1009.800","","0.000","-99.000","-99.000","-99.000","20.500","","8.600",""
